,Date,Open,High,Low,Close,Volume
4934,8/11/2017,156.6,158.5728,156.07,157.48,25943187
4935,8/14/2017,159.32,160.21,158.75,159.85,21754810
4936,8/15/2017,160.66,162.195,160.14,161.6,27936774
4937,8/16/2017,161.94,162.51,160.15,160.95,27321761
4938,8/17/2017,160.52,160.71,157.84,157.86,26925694
4939,8/18/2017,157.86,159.5,156.72,157.5,27012525
4940,8/21/2017,157.5,157.89,155.1101,157.21,26145653
4941,8/22/2017,158.23,160,158.02,159.78,21297812
4942,8/23/2017,159.07,160.47,158.88,159.98,19198189
4943,8/24/2017,160.43,160.74,158.55,159.27,19029621
4944,8/25/2017,159.65,160.56,159.27,159.86,25015218
4945,8/28/2017,160.14,162,159.93,161.47,25279674
4946,8/29/2017,160.1,163.12,160,162.91,29307862
4947,8/30/2017,163.8,163.89,162.61,163.35,26973946
4948,8/31/2017,163.64,164.52,163.48,164,26412439
4949,9/1/2017,164.8,164.94,163.63,164.05,16508568
4950,9/5/2017,163.75,164.25,160.56,162.08,29317054
4951,9/6/2017,162.71,162.99,160.52,161.91,21179047
4952,9/7/2017,162.09,162.24,160.36,161.26,21722995
4953,9/8/2017,160.86,161.15,158.53,158.63,28183159
4954,9/11/2017,160.5,162.05,159.89,161.5,31028926
4955,9/12/2017,162.61,163.96,158.77,160.86,71139119
4956,9/13/2017,159.87,159.96,157.91,159.65,44393752
4957,9/14/2017,158.99,159.4,158.09,158.28,23073646
4958,9/15/2017,158.47,160.97,158,159.88,48203642
4959,9/18/2017,160.11,160.5,157.995,158.67,27939718
4960,9/19/2017,159.51,159.77,158.44,158.73,20347352
4961,9/20/2017,157.9,158.26,153.83,156.07,51693239
4962,9/21/2017,155.8,155.8,152.75,153.39,36643382
4963,9/22/2017,152.02,152.27,150.56,151.89,46114424
4964,9/25/2017,149.99,151.83,149.16,150.55,43922334
4965,9/26/2017,151.78,153.92,151.69,153.14,35470985
4966,9/27/2017,153.8,154.7189,153.54,154.23,24959552
4967,9/28/2017,153.89,154.28,152.7,153.28,21896592
4968,9/29/2017,153.21,154.13,152,154.12,25856530
4969,10/2/2017,154.26,154.45,152.72,153.81,18524860
4970,10/3/2017,154.01,155.09,153.91,154.48,16146388
4971,10/4/2017,153.63,153.86,152.46,153.48,19844177
4972,10/5/2017,154.18,155.44,154.05,155.39,21032800
4973,10/6/2017,154.97,155.49,154.56,155.3,16423749
4974,10/9/2017,155.81,156.73,155.485,155.84,16200129
4975,10/10/2017,156.055,158,155.1,155.9,15456331
4976,10/11/2017,155.97,156.98,155.75,156.55,16607693
4977,10/12/2017,156.35,157.37,155.7299,156,16045720
4978,10/13/2017,156.73,157.28,156.41,156.99,16287608
4979,10/16/2017,157.9,160,157.65,159.88,23894630
4980,10/17/2017,159.78,160.87,159.23,160.47,18816438
4981,10/18/2017,160.42,160.71,159.6,159.76,16158659
4982,10/19/2017,156.75,157.08,155.02,155.98,42111326
4983,10/20/2017,156.61,157.75,155.96,156.25,23612246
4984,10/23/2017,156.89,157.69,155.5,156.17,21654461
4985,10/24/2017,156.29,157.42,156.2,157.1,17137731
4986,10/25/2017,156.91,157.55,155.27,156.41,20126554
4987,10/26/2017,157.23,157.8295,156.78,157.41,16751691
4988,10/27/2017,159.29,163.6,158.7,163.05,43904150
4989,10/30/2017,163.89,168.07,163.72,166.72,43923292
4990,10/31/2017,167.9,169.6499,166.94,169.04,35474672
4991,11/1/2017,169.87,169.94,165.61,166.89,33100847
4992,11/2/2017,167.64,168.5,165.28,168.11,32710040
4993,11/3/2017,174,174.26,171.12,172.5,58683826
4994,11/6/2017,172.365,174.99,171.72,174.25,34242566
4995,11/7/2017,173.91,175.25,173.6,174.81,23910914
4996,11/8/2017,174.66,176.24,174.33,176.24,24409527
4997,11/9/2017,175.11,176.095,173.14,175.88,28636531
4998,11/10/2017,175.11,175.38,174.27,174.67,25061183
4999,11/13/2017,173.5,174.5,173.4,173.97,16828025
5000,11/14/2017,173.04,173.48,171.18,171.34,23588451
5001,11/15/2017,169.97,170.3197,168.38,169.08,28702351
5002,11/16/2017,171.18,171.87,170.3,171.1,23497326
5003,11/17/2017,171.04,171.39,169.64,170.15,21665811
5004,11/20/2017,170.29,170.56,169.56,169.98,15974387
5005,11/21/2017,170.78,173.7,170.78,173.14,24875471
5006,11/22/2017,173.36,175,173.05,174.96,24997274
5007,11/24/2017,175.1,175.5,174.6459,174.97,14026519
5008,11/27/2017,175.05,175.08,173.34,174.09,20536313
5009,11/28/2017,174.3,174.87,171.86,173.07,25468442
5010,11/29/2017,172.63,172.92,167.16,169.48,40788324
5011,11/30/2017,170.43,172.14,168.44,171.85,40172368
5012,12/1/2017,169.95,171.67,168.5,171.05,39590080
5013,12/4/2017,172.48,172.62,169.63,169.8,32115052
5014,12/5/2017,169.06,171.52,168.4,169.64,27008428
5015,12/6/2017,167.5,170.2047,166.46,169.01,28224357
5016,12/7/2017,169.03,170.44,168.91,169.32,24469613
5017,12/8/2017,170.49,171,168.82,169.37,23096872
5018,12/11/2017,169.2,172.89,168.79,172.67,33092051
5019,12/12/2017,172.15,172.39,171.461,171.7,18945457
5020,12/13/2017,172.5,173.54,172,172.27,23142242
5021,12/14/2017,172.4,173.13,171.65,172.22,20219307
5022,12/15/2017,173.63,174.17,172.46,173.97,37054632
5023,12/18/2017,174.88,177.2,174.86,176.42,28831533
5024,12/19/2017,175.03,175.39,174.09,174.54,27078872
5025,12/20/2017,174.87,175.42,173.25,174.35,23000392
5026,12/21/2017,174.17,176.02,174.1,175.01,20356826
5027,12/22/2017,174.68,175.424,174.5,175.01,16052615
5028,12/26/2017,170.8,171.47,169.679,170.57,32968167
5029,12/27/2017,170.1,170.78,169.71,170.6,21672062
5030,12/28/2017,171,171.85,170.48,171.08,15997739
5031,12/29/2017,170.52,170.59,169.22,169.23,25643711
5032,1/2/2018,170.16,172.3,169.26,172.26,25048048
5033,1/3/2018,172.53,174.55,171.96,172.23,28819653
5034,1/4/2018,172.54,173.47,172.08,173.03,22211345
5035,1/5/2018,173.44,175.37,173.05,175,23016177
5036,1/8/2018,174.35,175.61,173.93,174.35,20134092
5037,1/9/2018,174.55,175.06,173.41,174.33,21262614
5038,1/10/2018,173.16,174.3,173,174.29,23589129
5039,1/11/2018,174.59,175.4886,174.49,175.28,17523256
5040,1/12/2018,176.18,177.36,175.65,177.09,25039531
5041,1/16/2018,177.9,179.39,176.14,176.19,29159005
5042,1/17/2018,176.15,179.25,175.07,179.1,32752734
5043,1/18/2018,179.37,180.1,178.25,179.26,30234512
5044,1/19/2018,178.61,179.58,177.41,178.46,30827809
5045,1/22/2018,177.3,177.78,176.6016,177,26023683
5046,1/23/2018,177.3,179.44,176.82,177.04,31702531
5047,1/24/2018,177.25,177.3,173.2,174.22,50562257
5048,1/25/2018,174.505,174.95,170.53,171.11,39661804
5049,1/26/2018,172,172,170.06,171.51,37121805
5050,1/29/2018,170.16,170.16,167.07,167.96,48434424
5051,1/30/2018,165.525,167.37,164.7,166.97,45137026
5052,1/31/2018,166.87,168.4417,166.5,167.43,30984099
5053,2/1/2018,167.165,168.62,166.76,167.78,38099665
5054,2/2/2018,166,166.8,160.1,160.5,85436075
5055,2/5/2018,159.1,163.88,156,156.49,66090446
5056,2/6/2018,154.83,163.72,154,163.03,66625484
5057,2/7/2018,163.085,163.4,159.0685,159.54,50852130
5058,2/8/2018,160.29,161,155.03,155.15,49594129
5059,2/9/2018,157.07,157.89,150.24,156.41,66723743
5060,2/12/2018,158.5,163.89,157.51,162.71,60560145
5061,2/13/2018,161.95,164.75,161.65,164.34,32104756
5062,2/14/2018,163.045,167.54,162.88,167.37,39669178
5063,2/15/2018,169.79,173.09,169,172.99,50609595
5064,2/16/2018,172.36,174.82,171.77,172.43,39638793
5065,2/20/2018,172.05,174.26,171.42,171.85,33531012
5066,2/21/2018,172.83,174.12,171.01,171.07,35833514
5067,2/22/2018,171.8,173.95,171.71,172.5,30504116
5068,2/23/2018,173.67,175.65,173.54,175.5,33329232
5069,2/26/2018,176.35,179.39,176.21,178.97,36886432
5070,2/27/2018,179.1,180.48,178.16,178.39,38685165
5071,2/28/2018,179.26,180.615,178.05,178.12,33604574
5072,3/1/2018,178.54,179.775,172.66,175,48801970
5073,3/2/2018,172.8,176.3,172.45,176.21,38453950
5074,3/5/2018,175.21,177.74,174.52,176.82,28401366
5075,3/6/2018,177.91,178.25,176.13,176.67,23788506
5076,3/7/2018,174.94,175.85,174.27,175.03,31703462
5077,3/8/2018,175.48,177.12,175.07,176.94,23163767
5078,3/9/2018,177.96,180,177.39,179.98,31385134
5079,3/12/2018,180.29,182.39,180.21,181.72,32055405
5080,3/13/2018,182.59,183.5,179.24,179.97,31168404
5081,3/14/2018,180.32,180.52,177.81,178.44,29075469
5082,3/15/2018,178.5,180.24,178.0701,178.65,22584565
5083,3/16/2018,178.65,179.12,177.62,178.02,36836456
5084,3/19/2018,177.32,177.47,173.66,175.3,32804695
5085,3/20/2018,175.24,176.8,174.94,175.24,19314039
5086,3/21/2018,175.04,175.09,171.26,171.27,35247358
5087,3/22/2018,170,172.68,168.6,168.85,41051076
5088,3/23/2018,168.39,169.92,164.94,164.94,40248954
5089,3/26/2018,168.07,173.1,166.44,172.77,36272617
5090,3/27/2018,173.68,175.15,166.92,168.34,38962839
5091,3/28/2018,167.25,170.02,165.19,166.48,41668545
5092,3/29/2018,167.805,171.75,166.9,167.78,38398505
5093,4/2/2018,167.88,168.94,164.47,166.68,37586791
5094,4/3/2018,167.64,168.7455,164.88,168.39,30278046
5095,4/4/2018,164.88,172.01,164.77,171.61,34605489
5096,4/5/2018,172.58,174.2304,172.08,172.8,26933197
5097,4/6/2018,170.97,172.48,168.2,168.38,35005290
5098,4/9/2018,169.88,173.09,169.845,170.05,29017718
5099,4/10/2018,173,174,171.53,173.25,28614241
5100,4/11/2018,172.23,173.9232,171.7,172.44,22431640
5101,4/12/2018,173.41,175,173.04,174.14,22889285
5102,4/13/2018,174.78,175.84,173.85,174.73,25124255
5103,4/16/2018,175.0301,176.19,174.8301,175.82,21578420
5104,4/17/2018,176.49,178.9365,176.41,178.24,26605442
5105,4/18/2018,177.81,178.82,176.88,177.84,20754538
5106,4/19/2018,174.95,175.39,172.66,172.8,34808800
5107,4/20/2018,170.595,171.2184,165.43,165.72,65491140
5108,4/23/2018,166.8348,166.92,164.09,165.24,36515477
5109,4/24/2018,165.67,166.33,161.2201,162.94,33692017
5110,4/25/2018,162.62,165.42,162.41,163.65,28382084
5111,4/26/2018,164.12,165.73,163.37,164.22,27963014
5112,4/27/2018,164,164.33,160.63,162.32,35655839
5113,4/30/2018,162.1302,167.26,161.84,165.26,42427424
5114,5/1/2018,166.4102,169.2,165.27,169.1,53569376
5115,5/2/2018,175.225,177.75,173.8,176.57,66539371
5116,5/3/2018,175.88,177.5,174.4411,176.89,34068180
5117,5/4/2018,178.25,184.25,178.17,183.83,56201317
5118,5/7/2018,185.18,187.67,184.75,185.16,42451423
5119,5/8/2018,184.99,186.22,183.665,186.05,28402777
5120,5/9/2018,186.55,187.4,185.22,187.36,23211241
5121,5/10/2018,187.74,190.37,187.65,190.04,27989289
5122,5/11/2018,189.49,190.06,187.45,188.59,26212221
5123,5/14/2018,189.01,189.53,187.86,188.15,20778772
5124,5/15/2018,186.78,187.07,185.1,186.44,23695159
5125,5/16/2018,186.07,188.46,186,188.18,19183064
5126,5/17/2018,188,188.91,186.36,186.99,17294029
5127,5/18/2018,187.19,187.8102,186.13,186.31,18297728
5128,5/21/2018,188,189.27,186.9106,187.63,18400787
5129,5/22/2018,188.375,188.88,186.78,187.16,15240704
5130,5/23/2018,186.35,188.5,185.76,188.36,20058415
5131,5/24/2018,188.77,188.84,186.21,188.15,23233975
5132,5/25/2018,188.23,189.65,187.65,188.58,17460963
5133,5/29/2018,187.6,188.75,186.87,187.9,22514075
5134,5/30/2018,187.72,188,186.78,187.5,18690547
5135,5/31/2018,187.22,188.23,186.14,186.87,27482793
5136,6/1/2018,187.9912,190.26,187.75,190.24,23442510
5137,6/4/2018,191.635,193.42,191.35,191.83,26266174
5138,6/5/2018,193.065,193.94,192.36,193.31,21565963
5139,6/6/2018,193.63,194.08,191.92,193.98,20933619
5140,6/7/2018,194.14,194.2,192.335,193.46,21347180
5141,6/8/2018,191.17,192,189.77,191.7,26656799
5142,6/11/2018,191.35,191.97,190.21,191.23,18308460
5143,6/12/2018,191.385,192.611,191.15,192.28,16911141
5144,6/13/2018,192.42,192.88,190.44,190.7,21638393
5145,6/14/2018,191.55,191.57,190.22,190.8,21610074
5146,6/15/2018,190.03,190.16,188.26,188.84,61719160
5147,6/18/2018,187.88,189.22,187.2,188.74,18484865
5148,6/19/2018,185.14,186.33,183.45,185.69,33578455
5149,6/20/2018,186.35,187.2,185.73,186.5,20628701
5150,6/21/2018,187.25,188.35,184.94,185.46,25711898
5151,6/22/2018,186.12,186.15,184.7,184.92,27200447
5152,6/25/2018,183.4,184.92,180.73,182.17,31663096
5153,6/26/2018,182.99,186.53,182.54,184.43,24569201
5154,6/27/2018,185.2278,187.28,184.03,184.16,25285328
5155,6/28/2018,184.1,186.21,183.8,185.5,17365235
5156,6/29/2018,186.29,187.19,182.91,185.11,22737666
5157,7/2/2018,183.82,187.3,183.42,187.18,17731343
5158,7/3/2018,187.79,187.95,183.54,183.92,13954806
5159,7/5/2018,185.26,186.41,184.28,185.4,16604248
5160,7/6/2018,185.42,188.434,185.2,187.97,17485245
5161,7/9/2018,189.5,190.68,189.3,190.58,19756634
5162,7/10/2018,190.71,191.28,190.1801,190.35,15939149
5163,7/11/2018,188.5,189.7799,187.61,187.88,18831470
5164,7/12/2018,189.53,191.41,189.31,191.03,18041131
5165,7/13/2018,191.08,191.84,190.9,191.33,12519792
5166,7/16/2018,191.52,192.65,190.415,190.91,15043110
5167,7/17/2018,189.75,191.87,189.2,191.45,15534523
5168,7/18/2018,191.78,191.8,189.93,190.4,16393381
5169,7/19/2018,189.69,192.55,189.69,191.88,20286752
5170,7/20/2018,191.78,192.43,190.17,191.44,20706042
5171,7/23/2018,190.68,191.96,189.56,191.61,15989365
5172,7/24/2018,192.45,193.6601,192.05,193,18697898
5173,7/25/2018,193.0602,194.85,192.43,194.82,16826483
5174,7/26/2018,194.61,195.96,193.61,194.21,19075964
5175,7/27/2018,194.99,195.19,190.1,190.98,24023972
5176,7/30/2018,191.9,192.2,189.07,189.91,21029535
5177,7/31/2018,190.3,192.14,189.34,190.29,39373038
5178,8/1/2018,199.13,201.76,197.31,201.5,67935716
5179,8/2/2018,200.58,208.38,200.35,207.39,62404012
5180,8/3/2018,207.03,208.74,205.4803,207.99,33447396
5181,8/6/2018,208,209.25,207.07,209.07,25425387
5182,8/7/2018,209.32,209.5,206.76,207.11,25587387
5183,8/8/2018,206.05,207.81,204.52,207.25,22525487
5184,8/9/2018,207.28,209.78,207.2,208.88,23492626
5185,8/10/2018,207.36,209.1,206.67,207.53,24611202
5186,8/13/2018,207.7,210.952,207.7,208.87,25890880
5187,8/14/2018,210.155,210.56,208.26,209.75,20748010
5188,8/15/2018,209.22,210.74,208.33,210.24,28807564
5189,8/16/2018,211.75,213.8121,211.47,213.32,28500367
5190,8/17/2018,213.44,217.95,213.16,217.58,35426997
5191,8/20/2018,218.1,219.18,215.11,215.46,30287695
5192,8/21/2018,216.8,217.19,214.025,215.04,26159755
5193,8/22/2018,214.1,216.36,213.84,215.05,19018131
5194,8/23/2018,214.65,217.05,214.6,215.49,18883224
5195,8/24/2018,216.6,216.9,215.11,216.16,18476356
5196,8/27/2018,217.15,218.74,216.33,217.94,20525117
5197,8/28/2018,219.01,220.54,218.92,219.7,22776766
5198,8/29/2018,220.15,223.49,219.41,222.98,27254804
5199,8/30/2018,223.25,228.26,222.4,225.03,48793824
5200,8/31/2018,226.51,228.87,226,227.63,43340134
5201,9/4/2018,228.41,229.18,226.63,228.36,27390132
5202,9/5/2018,228.99,229.67,225.1,226.87,33332960
5203,9/6/2018,226.23,227.35,221.3,223.1,34289976
5204,9/7/2018,221.85,225.37,220.71,221.3,37619810
5205,9/10/2018,220.95,221.85,216.47,218.33,39516453
5206,9/11/2018,218.01,224.299,216.56,223.85,35749049
5207,9/12/2018,224.94,225,219.84,221.07,49278740
5208,9/13/2018,223.52,228.35,222.57,226.41,41706377
5209,9/14/2018,225.75,226.84,222.522,223.84,31999289
5210,9/17/2018,222.15,222.95,217.27,217.88,37195133
5211,9/18/2018,217.79,221.85,217.12,218.24,31571712
5212,9/19/2018,218.5,219.62,215.3,218.37,27123833
5213,9/20/2018,220.24,222.28,219.15,220.03,26608794
5214,9/21/2018,220.78,221.36,217.29,217.66,96246748
5215,9/24/2018,216.82,221.26,216.63,220.79,27693358
5216,9/25/2018,219.75,222.82,219.7,222.19,24554379
5217,9/26/2018,221,223.75,219.76,220.42,23984706
5218,9/27/2018,223.82,226.44,223.54,224.95,30181227
5219,9/28/2018,224.79,225.84,224.02,225.74,22929364
5220,10/1/2018,227.95,229.42,226.35,227.26,23600802
5221,10/2/2018,227.25,230,226.63,229.28,24788170
5222,10/3/2018,230.05,233.47,229.78,232.07,28654799
5223,10/4/2018,230.78,232.35,226.73,227.99,32042000
5224,10/5/2018,227.96,228.41,220.58,224.29,33580463
5225,10/8/2018,222.21,224.8,220.2,223.77,29663923
5226,10/9/2018,223.64,227.27,222.2462,226.87,26891029
5227,10/10/2018,225.46,226.35,216.05,216.36,41990554
5228,10/11/2018,214.52,219.5,212.32,214.45,53124392
5229,10/12/2018,220.42,222.88,216.84,222.11,40337851
5230,10/15/2018,221.16,221.83,217.27,217.36,30791007
5231,10/16/2018,218.93,222.99,216.7627,222.15,29183963
5232,10/17/2018,222.3,222.64,219.34,221.19,22885397
5233,10/18/2018,217.86,219.74,213,216.02,32581315
5234,10/19/2018,218.06,221.26,217.43,219.31,33078726
5235,10/22/2018,219.79,223.36,218.94,220.65,28792082
5236,10/23/2018,215.83,223.25,214.7,222.73,38767846
5237,10/24/2018,222.6,224.23,214.54,215.09,40925163
5238,10/25/2018,217.71,221.38,216.75,219.8,29855768
5239,10/26/2018,215.9,220.19,212.67,216.3,47258375
5240,10/29/2018,219.19,219.69,206.09,212.24,45935520
5241,10/30/2018,211.15,215.18,209.27,213.3,36659990
5242,10/31/2018,216.88,220.45,216.62,218.86,38358933
5243,11/1/2018,219.05,222.36,216.81,222.22,58323180
5244,11/2/2018,209.55,213.65,205.43,207.48,91328654
5245,11/5/2018,204.3,204.39,198.17,201.59,66163669
5246,11/6/2018,201.92,204.72,201.69,203.77,31882881
5247,11/7/2018,205.97,210.06,204.13,209.95,33424434
5248,11/8/2018,209.98,210.12,206.75,208.49,25362636
5249,11/9/2018,205.55,206.01,202.25,204.47,34365750
5250,11/12/2018,199,199.85,193.79,194.17,51135518
5251,11/13/2018,191.63,197.18,191.4501,192.23,46882936
5252,11/14/2018,193.9,194.48,185.93,186.8,60800957
5253,11/15/2018,188.39,191.97,186.9,191.41,46478801
5254,11/16/2018,190.5,194.9695,189.46,193.53,36186440
